Test Article: Telescope foundation
Mech. Interface: placed
Hammer: B&K 8207/51475 | Tip: orange | Mass: NO
Impact Direction:  Z
Accelerometers:  Ch8: PCB 393B31 SN35215 | Ch1: BK 8340 S/N 51828 | PCB 393B31 SN 32003 | PCB 393B31 SN 32001 | PCB 393B31 SN 32900 | Ch 5-7 PCB 111755 X,Y,Z
Acc. Location: Ch8/Ch1 co-located on floor near test article | Ch2,3,4 col-located enclosure foundation
Axis Convention:(Ch.8) X (horizontal) | (Ch.1) Z (vertical) | (Ch.2) horizontal | Ch 3. hourizontal | Ch 4 vertical | ch. 7 vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Pier floor forced excitation
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo, Hiroshi
Time zone: Hawaii
waveform	[0]	[1]	[2]	[3]	[4]	[5]
t0	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475	5/16/2014  15:27:19.609475
delta t	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]
5/16/2014  15:27:21.169375	-6.991625E-5	-2.836406E-3	2.344251E-3	-7.153392E-3	8.265197E-3	8.773804E-5
5/16/2014  15:27:21.169475	-7.677078E-5	-2.534807E-3	2.995431E-3	-5.897641E-3	5.469918E-3	-3.358722E-4
5/16/2014  15:27:21.169575	-7.677078E-5	-2.015233E-3	2.841890E-3	-3.181875E-3	2.433360E-3	-6.854534E-4
5/16/2014  15:27:21.169675	-6.580353E-5	-1.423001E-3	2.013862E-3	1.072049E-3	-3.495812E-4	-9.363294E-4
5/16/2014  15:27:21.169775	-6.854534E-5	-8.129478E-4	8.239150E-4	5.549431E-3	-2.211273E-3	-1.085758E-3
5/16/2014  15:27:21.169875	-6.717443E-5	-1.617670E-4	-3.838539E-4	9.115160E-3	-2.936482E-3	-1.085758E-3
5/16/2014  15:27:21.169975	-9.596348E-5	4.496574E-4	-1.350343E-3	1.116878E-2	-2.773345E-3	-9.760857E-4
5/16/2014  15:27:21.170075	-9.047985E-5	9.651184E-4	-2.011120E-3	1.129764E-2	-2.311349E-3	-7.855296E-4
5/16/2014  15:27:21.170175	-6.854534E-5	1.472354E-3	-2.370298E-3	9.289265E-3	-1.972735E-3	-5.798936E-4
5/16/2014  15:27:21.170275	-7.677078E-5	1.889110E-3	-2.615690E-3	5.874336E-3	-2.113938E-3	-3.756285E-4
5/16/2014  15:27:21.170375	-5.757809E-5	2.329171E-3	-2.972126E-3	2.155066E-3	-2.935112E-3	-1.727343E-4
5/16/2014  15:27:21.170475	-5.620718E-5	2.693832E-3	-3.521860E-3	-1.099467E-3	-4.430771E-3	-5.757809E-5
5/16/2014  15:27:21.170575	-6.306171E-5	2.950191E-3	-4.141510E-3	-3.387511E-3	-6.402135E-3	-4.523993E-5
5/16/2014  15:27:21.170675	-6.306171E-5	2.898097E-3	-4.558265E-3	-4.225135E-3	-8.178830E-3	-8.225441E-5
5/16/2014  15:27:21.170775	-5.072355E-5	2.877533E-3	-4.423916E-3	-3.635645E-3	-9.194672E-3	-1.261234E-4
5/16/2014  15:27:21.170875	-6.991625E-5	2.813101E-3	-3.567100E-3	-2.270222E-3	-9.128869E-3	-2.124906E-4
5/16/2014  15:27:21.170975	-7.539988E-5	2.560854E-3	-2.192080E-3	-7.882714E-4	-7.748365E-3	-3.742576E-4
5/16/2014  15:27:21.171075	-8.362532E-5	2.416909E-3	-5.894899E-4	2.097487E-4	-4.899621E-3	-5.483627E-4
5/16/2014  15:27:21.171175	-6.854534E-5	2.031684E-3	1.059711E-3	3.153086E-5	-7.361770E-4	-7.183552E-4
5/16/2014  15:27:21.171275	-8.636713E-5	1.664281E-3	2.519727E-3	-1.287282E-3	4.145622E-3	-8.554459E-4
5/16/2014  15:27:21.171375	-8.362532E-5	1.235187E-3	3.286064E-3	-3.054380E-3	8.932829E-3	-9.801984E-4
5/16/2014  15:27:21.171475	-9.322166E-5	8.787513E-4	3.372431E-3	-4.626811E-3	1.293176E-2	-9.870529E-4
5/16/2014  15:27:21.171575	-8.773804E-5	4.455447E-4	3.063977E-3	-5.674183E-3	1.547343E-2	-8.787513E-4
5/16/2014  15:27:21.171675	-6.031990E-5	1.795888E-4	2.331913E-3	-5.671442E-3	1.578051E-2	-6.772280E-4
5/16/2014  15:27:21.171775	-9.459257E-5	-1.823306E-4	1.128256E-3	-4.297793E-3	1.363778E-2	-3.893375E-4
5/16/2014  15:27:21.171875	-6.717443E-5	-5.511045E-4	-2.961159E-4	-2.022088E-3	9.446919E-3	-7.265806E-5
5/16/2014  15:27:21.171975	-7.951260E-5	-8.609295E-4	-1.554608E-3	7.142425E-4	3.964663E-3	2.906322E-4
5/16/2014  15:27:21.172075	-1.041889E-4	-1.198173E-3	-2.608836E-3	3.616452E-3	-1.853466E-3	6.265044E-4
5/16/2014  15:27:21.172175	-7.128716E-5	-1.481950E-3	-3.550649E-3	6.284237E-3	-7.171214E-3	8.814931E-4
5/16/2014  15:27:21.172275	-6.031990E-5	-1.735568E-3	-4.144251E-3	8.122623E-3	-1.106733E-2	1.091242E-3
5/16/2014  15:27:21.172375	-8.636713E-5	-1.916528E-3	-4.407465E-3	8.779287E-3	-1.296878E-2	1.247525E-3
5/16/2014  15:27:21.172475	-7.677078E-5	-2.050877E-3	-4.582942E-3	8.067787E-3	-1.274806E-2	1.324296E-3
5/16/2014  15:27:21.172575	-5.620718E-5	-2.181113E-3	-4.571974E-3	5.777001E-3	-1.091653E-2	1.292765E-3
5/16/2014  15:27:21.172675	-6.580353E-5	-2.393603E-3	-4.252553E-3	2.336025E-3	-8.076012E-3	1.273572E-3
5/16/2014  15:27:21.172775	-6.031990E-5	-2.260625E-3	-3.567100E-3	-1.310587E-3	-4.977763E-3	1.242042E-3
5/16/2014  15:27:21.172875	-7.402897E-5	-2.112567E-3	-2.379894E-3	-4.343033E-3	-2.349734E-3	1.113176E-3
5/16/2014  15:27:21.172975	-6.991625E-5	-1.931608E-3	-6.827116E-4	-6.047070E-3	-7.389188E-4	9.486675E-4
5/16/2014  15:27:21.173075	-6.031990E-5	-1.592994E-3	1.229703E-3	-6.034732E-3	-2.865195E-4	7.279515E-4
5/16/2014  15:27:21.173175	-6.031990E-5	-1.357198E-3	2.955675E-3	-4.551411E-3	-6.415844E-4	5.168319E-4
5/16/2014  15:27:21.173275	-7.677078E-5	-1.028180E-3	4.412949E-3	-2.423763E-3	-1.351714E-3	2.536178E-4
5/16/2014  15:27:21.173375	-8.225441E-5	-6.045699E-4	5.408227E-3	-3.989339E-4	-1.883626E-3	-2.741814E-6
5/16/2014  15:27:21.173475	-5.620718E-5	-2.152324E-4	5.719423E-3	7.115006E-4	-1.569688E-3	-1.987815E-4
5/16/2014  15:27:21.173575	-6.991625E-5	2.974868E-4	5.394518E-3	3.811121E-4	-4.935265E-5	-3.180504E-4
5/16/2014  15:27:21.173675	-5.483627E-5	6.827116E-4	4.751563E-3	-1.273572E-3	2.589643E-3	-3.427267E-4
5/16/2014  15:27:21.173775	-5.894899E-5	1.104951E-3	3.938615E-3	-3.582180E-3	5.730391E-3	-2.920032E-4
5/16/2014  15:27:21.173875	-5.620718E-5	1.402438E-3	3.083169E-3	-5.761921E-3	8.579135E-3	-1.192689E-4
5/16/2014  15:27:21.173975	-5.072355E-5	1.662910E-3	2.264738E-3	-7.032752E-3	1.025301E-2	1.165271E-4
5/16/2014  15:27:21.174075	-6.169081E-5	1.953542E-3	1.642346E-3	-6.707847E-3	1.012552E-2	3.646612E-4
5/16/2014  15:27:21.174175	-7.128716E-5	2.237320E-3	1.084387E-3	-4.636407E-3	7.826507E-3	5.291700E-4
5/16/2014  15:27:21.174275	-6.031990E-5	2.385378E-3	5.456209E-4	-1.133740E-3	3.572583E-3	6.237626E-4
5/16/2014  15:27:21.174375	-7.402897E-5	2.453923E-3	-1.603961E-4	3.221631E-3	-1.834273E-3	5.853772E-4
5/16/2014  15:27:21.174475	-6.717443E-5	2.510130E-3	-1.285911E-3	7.374108E-3	-7.171214E-3	3.687739E-4
5/16/2014  15:27:21.174575	-6.443262E-5	2.474487E-3	-2.866566E-3	1.011181E-2	-1.138538E-2	-3.153086E-5
5/16/2014  15:27:21.174675	-7.539988E-5	2.363443E-3	-4.787207E-3	1.079178E-2	-1.377624E-2	-4.990101E-4
5/16/2014  15:27:21.174775	-6.854534E-5	2.189338E-3	-6.754458E-3	9.400308E-3	-1.392293E-2	-9.760857E-4
5/16/2014  15:27:21.174875	-6.717443E-5	2.002895E-3	-8.082867E-3	6.347299E-3	-1.193237E-2	-1.402438E-3
5/16/2014  15:27:21.174975	-6.717443E-5	1.798630E-3	-7.834733E-3	2.411425E-3	-8.524299E-3	-1.784921E-3
5/16/2014  15:27:21.175075	-6.991625E-5	1.507998E-3	-5.712569E-3	-1.325667E-3	-4.589796E-3	-2.002895E-3
5/16/2014  15:27:21.175175	-7.677078E-5	1.344860E-3	-1.872659E-3	-4.064739E-3	-9.500384E-4	-2.049506E-3
5/16/2014  15:27:21.175275	-8.088350E-5	1.093984E-3	3.384769E-3	-5.406857E-3	1.772583E-3	-1.891851E-3
5/16/2014  15:27:21.175375	-7.677078E-5	9.198785E-4	9.100080E-3	-5.341053E-3	3.166795E-3	-1.653314E-3
5/16/2014  15:27:21.175475	-7.539988E-5	6.278753E-4	1.375842E-2	-4.141510E-3	3.239453E-3	-1.268089E-3
5/16/2014  15:27:21.175575	-8.362532E-5	4.126430E-4	1.627541E-2	-2.591014E-3	2.508759E-3	-7.800460E-4
5/16/2014  15:27:21.175675	-7.814169E-5	2.357960E-4	1.631242E-2	-1.597106E-3	1.790404E-3	-2.892613E-4
5/16/2014  15:27:21.175775	-6.854534E-5	-1.699924E-4	1.407784E-2	-1.668394E-3	1.594365E-3	2.220869E-4
5/16/2014  15:27:21.175875	-7.402897E-5	-3.276467E-4	1.002681E-2	-2.915919E-3	2.035797E-3	6.854534E-4
5/16/2014  15:27:21.175975	-6.306171E-5	-5.442500E-4	5.409598E-3	-5.169690E-3	3.054380E-3	1.144707E-3
5/16/2014  15:27:21.176075	-8.088350E-5	-7.800460E-4	1.592994E-3	-7.729173E-3	4.462302E-3	1.534045E-3
5/16/2014  15:27:21.176175	-6.717443E-5	-9.925365E-4	-9.116530E-4	-9.331763E-3	5.682409E-3	1.808226E-3
5/16/2014  15:27:21.176275	-8.362532E-5	-1.211882E-3	-2.098858E-3	-8.931458E-3	5.893528E-3	2.019346E-3
5/16/2014  15:27:21.176375	-7.951260E-5	-1.494288E-3	-1.982331E-3	-6.108761E-3	4.735112E-3	2.116680E-3
5/16/2014  15:27:21.176475	-8.499622E-5	-1.573801E-3	-9.856820E-4	-8.883476E-4	2.303123E-3	2.011120E-3
5/16/2014  15:27:21.176575	-5.894899E-5	-1.690328E-3	4.661083E-5	5.890787E-3	-1.080275E-3	1.754761E-3
5/16/2014  15:27:21.176675	-7.402897E-5	-1.798630E-3	5.209446E-4	1.253831E-2	-4.935265E-3	1.311958E-3
5/16/2014  15:27:21.176775	-8.773804E-5	-1.797259E-3	3.002286E-4	1.742011E-2	-8.585989E-3	7.964969E-4
5/16/2014  15:27:21.176875	-6.169081E-5	-1.695812E-3	-4.866719E-4	1.947373E-2	-1.125515E-2	2.042651E-4
5/16/2014  15:27:21.176975	-8.225441E-5	-1.551867E-3	-1.684844E-3	1.808637E-2	-1.234502E-2	-4.140139E-4
5/16/2014  15:27:21.177075	-8.636713E-5	-1.281798E-3	-2.903581E-3	1.323062E-2	-1.173770E-2	-8.568168E-4
5/16/2014  15:27:21.177175	-9.322166E-5	-1.070678E-3	-3.512263E-3	6.103277E-3	-9.444177E-3	-1.133740E-3
5/16/2014  15:27:21.177275	-8.499622E-5	-6.813407E-4	-3.026962E-3	-1.514852E-3	-5.633056E-3	-1.226962E-3
5/16/2014  15:27:21.177375	-6.306171E-5	-2.371669E-4	-1.435339E-3	-8.398175E-3	-7.827878E-4	-1.074791E-3
5/16/2014  15:27:21.177475	-8.362532E-5	9.459257E-5	1.166642E-3	-1.363778E-2	4.274487E-3	-7.361770E-4
5/16/2014  15:27:21.177575	-8.773804E-5	6.100535E-4	4.419804E-3	-1.611227E-2	8.654535E-3	-2.604723E-4
5/16/2014  15:27:21.177675	-6.031990E-5	1.148820E-3	7.709980E-3	-1.577914E-2	1.182818E-2	2.152324E-4
5/16/2014  15:27:21.177775	-8.910894E-5	1.588881E-3	1.025987E-2	-1.347601E-2	1.338005E-2	6.278753E-4
5/16/2014  15:27:21.177875	-9.596348E-5	2.046764E-3	1.161844E-2	-9.758115E-3	1.283717E-2	9.514093E-4
5/16/2014  15:27:21.177975	-5.072355E-5	2.466261E-3	1.178020E-2	-4.842043E-3	1.003093E-2	1.098096E-3
5/16/2014  15:27:21.178075	-6.580353E-5	2.832294E-3	1.066428E-2	3.920794E-4	5.563140E-3	1.100838E-3
5/16/2014  15:27:21.178175	-6.306171E-5	3.106475E-3	8.373499E-3	4.995584E-3	2.124906E-4	9.143949E-4
5/16/2014  15:27:21.178275	-7.539988E-5	3.262758E-3	5.523384E-3	8.810818E-3	-5.186141E-3	5.867481E-4
5/16/2014  15:27:21.178375	-7.402897E-5	3.397107E-3	2.819955E-3	1.160198E-2	-9.959638E-3	2.152324E-4
5/16/2014  15:27:21.178475	-6.717443E-5	3.439605E-3	5.058646E-4	1.263702E-2	-1.325530E-2	-2.316833E-4
5/16/2014  15:27:21.178575	-7.265806E-5	3.310740E-3	-1.383245E-3	1.155812E-2	-1.428211E-2	-6.881952E-4
5/16/2014  15:27:21.178675	-7.814169E-5	3.143489E-3	-2.552629E-3	8.938313E-3	-1.290572E-2	-1.106322E-3
5/16/2014  15:27:21.178775	-8.636713E-5	2.814472E-3	-2.970755E-3	5.298555E-3	-9.457886E-3	-1.421630E-3
5/16/2014  15:27:21.178875	-6.443262E-5	2.522469E-3	-3.194213E-3	1.233816E-3	-4.692614E-3	-1.664281E-3
5/16/2014  15:27:21.178975	-7.402897E-5	2.156436E-3	-3.446460E-3	-2.064586E-3	4.962683E-4	-1.828790E-3
5/16/2014  15:27:21.179075	-7.128716E-5	1.691699E-3	-3.475249E-3	-3.451943E-3	5.176544E-3	-1.883626E-3
5/16/2014  15:27:21.179175	-5.209446E-5	1.199543E-3	-3.177762E-3	-2.825439E-3	8.329630E-3	-1.805484E-3
5/16/2014  15:27:21.179275	-4.935265E-5	5.840063E-4	-2.802134E-3	-6.388426E-4	9.254992E-3	-1.587510E-3
5/16/2014  15:27:21.179375	-5.209446E-5	7.402897E-5	-2.138615E-3	2.612948E-3	8.070529E-3	-1.222849E-3
5/16/2014  15:27:21.179475	-5.620718E-5	-5.319118E-4	-6.950498E-4	5.874336E-3	5.413711E-3	-6.895661E-4
5/16/2014  15:27:21.179575	-7.814169E-5	-1.104951E-3	1.547754E-3	7.927954E-3	2.163291E-3	-5.209446E-5
5/16/2014  15:27:21.179675	-6.031990E-5	-1.528561E-3	3.926277E-3	8.156896E-3	-8.280277E-4	6.511807E-4
5/16/2014  15:27:21.179775	-6.443262E-5	-2.102971E-3	6.036103E-3	6.633818E-3	-2.574563E-3	1.366794E-3
5/16/2014  15:27:21.179875	-8.088350E-5	-2.471745E-3	7.773042E-3	3.605485E-3	-2.452552E-3	2.009749E-3
5/16/2014  15:27:21.179975	-5.346537E-5	-2.824068E-3	8.720338E-3	-4.907846E-4	-7.156134E-4	2.499163E-3
5/16/2014  15:27:21.180075	-6.169081E-5	-3.042042E-3	8.358419E-3	-4.419804E-3	1.695812E-3	2.803504E-3
5/16/2014  15:27:21.180175	-6.169081E-5	-3.172278E-3	6.999850E-3	-7.183552E-3	4.072964E-3	2.848744E-3
5/16/2014  15:27:21.180275	-7.814169E-5	-3.202438E-3	5.408227E-3	-8.307695E-3	5.572736E-3	2.710283E-3
5/16/2014  15:27:21.180375	-7.539988E-5	-3.181875E-3	3.885150E-3	-7.722318E-3	5.352020E-3	2.371669E-3
5/16/2014  15:27:21.180475	-6.854534E-5	-2.900839E-3	2.537549E-3	-5.705714E-3	2.984464E-3	1.861691E-3
5/16/2014  15:27:21.180575	-7.265806E-5	-2.577305E-3	1.613557E-3	-2.706170E-3	-1.172125E-3	1.269460E-3
5/16/2014  15:27:21.180675	-5.209446E-5	-2.198935E-3	1.254380E-3	6.155372E-4	-6.041586E-3	6.717443E-4
5/16/2014  15:27:21.180775	-5.620718E-5	-1.762986E-3	9.527802E-4	3.705561E-3	-1.055324E-2	1.357198E-4
5/16/2014  15:27:21.180875	-6.031990E-5	-1.044631E-3	3.166795E-4	6.121099E-3	-1.380503E-2	-3.769994E-4
5/16/2014  15:27:21.180975	-5.894899E-5	-3.331304E-4	-5.812645E-4	7.936180E-3	-1.485240E-2	-7.773042E-4
5/16/2014  15:27:21.181075	-6.031990E-5	3.098249E-4	-1.409292E-3	9.200156E-3	-1.339650E-2	-1.088500E-3
5/16/2014  15:27:21.181175	-5.346537E-5	1.091242E-3	-1.915157E-3	9.819806E-3	-9.559333E-3	-1.247525E-3
5/16/2014  15:27:21.181275	-6.580353E-5	1.717746E-3	-1.876771E-3	9.932220E-3	-4.153848E-3	-1.298249E-3
5/16/2014  15:27:21.181375	-7.128716E-5	2.308607E-3	-9.980202E-4	9.862304E-3	1.832902E-3	-1.214623E-3
5/16/2014  15:27:21.181475	-7.128716E-5	2.883017E-3	5.661845E-4	9.446919E-3	7.548213E-3	-1.035035E-3
5/16/2014  15:27:21.181575	-6.717443E-5	3.430009E-3	2.253771E-3	8.217216E-3	1.212430E-2	-8.047223E-4
5/16/2014  15:27:21.181675	-7.814169E-5	3.924906E-3	3.547907E-3	6.311655E-3	1.496208E-2	-5.840063E-4
5/16/2014  15:27:21.181775	-7.951260E-5	4.203200E-3	4.074335E-3	3.807008E-3	1.592034E-2	-4.099011E-4
5/16/2014  15:27:21.181875	-7.265806E-5	4.440367E-3	3.487587E-3	2.920032E-4	1.527464E-2	-3.153086E-4
5/16/2014  15:27:21.181975	-8.773804E-5	4.514396E-3	1.865804E-3	-4.064739E-3	1.342666E-2	-3.290176E-4
5/16/2014  15:27:21.182075	-6.991625E-5	4.432142E-3	-2.316833E-4	-8.250117E-3	1.055735E-2	-4.688501E-4
5/16/2014  15:27:21.182175	-7.539988E-5	4.241586E-3	-1.978219E-3	-1.153618E-2	6.986141E-3	-7.115006E-4
5/16/2014  15:27:21.182275	-7.402897E-5	3.870070E-3	-2.917290E-3	-1.349521E-2	3.124297E-3	-9.911656E-4
5/16/2014  15:27:21.182375	-7.677078E-5	3.504038E-3	-2.615690E-3	-1.334304E-2	-8.993149E-4	-1.263976E-3
5/16/2014  15:27:21.182475	-7.814169E-5	3.017366E-3	-9.610057E-4	-1.052856E-2	-4.928410E-3	-1.520336E-3
5/16/2014  15:27:21.182575	-7.677078E-5	2.444327E-3	1.599848E-3	-5.474031E-3	-8.758724E-3	-1.721859E-3
5/16/2014  15:27:21.182675	-6.443262E-5	1.717746E-3	4.126430E-3	1.062453E-3	-1.206535E-2	-1.801372E-3
5/16/2014  15:27:21.182775	-8.088350E-5	8.732677E-4	5.925059E-3	8.252859E-3	-1.436025E-2	-1.738310E-3
5/16/2014  15:27:21.182875	-8.225441E-5	9.733438E-5	6.354153E-3	1.464403E-2	-1.537198E-2	-1.501143E-3
5/16/2014  15:27:21.182975	-6.443262E-5	-7.101297E-4	5.007923E-3	1.865667E-2	-1.492506E-2	-1.169384E-3
5/16/2014  15:27:21.183075	-6.580353E-5	-1.468241E-3	1.919270E-3	1.960260E-2	-1.292902E-2	-7.183552E-4
5/16/2014  15:27:21.183175	-7.265806E-5	-2.150953E-3	-2.194822E-3	1.747632E-2	-9.453773E-3	-1.617670E-4
5/16/2014  15:27:21.183275	-7.539988E-5	-2.751410E-3	-6.291091E-3	1.282758E-2	-4.896879E-3	4.496574E-4
5/16/2014  15:27:21.183375	-5.757809E-5	-3.233969E-3	-9.578526E-3	6.647527E-3	2.289414E-4	1.017213E-3
5/16/2014  15:27:21.183475	-5.757809E-5	-3.567100E-3	-1.141691E-2	5.003810E-4	5.460322E-3	1.529932E-3
5/16/2014  15:27:21.183575	-6.031990E-5	-3.801525E-3	-1.135659E-2	-4.304647E-3	1.031196E-2	1.952171E-3
5/16/2014  15:27:21.183675	-7.814169E-5	-3.978372E-3	-9.368777E-3	-7.119119E-3	1.419848E-2	2.218127E-3
5/16/2014  15:27:21.183775	-6.854534E-5	-4.055142E-3	-6.196499E-3	-7.515311E-3	1.673055E-2	2.382636E-3
5/16/2014  15:27:21.183875	-6.169081E-5	-3.870070E-3	-2.628028E-3	-5.748212E-3	1.771486E-2	2.418280E-3
5/16/2014  15:27:21.183975	-6.306171E-5	-3.608227E-3	7.869005E-4	-2.748668E-3	1.715827E-2	2.353847E-3
5/16/2014  15:27:21.184075	-7.951260E-5	-3.295660E-3	3.519118E-3	5.894899E-4	1.504982E-2	2.198935E-3
5/16/2014  15:27:21.184175	-7.402897E-5	-2.734959E-3	5.157351E-3	3.560245E-3	1.137853E-2	1.928866E-3
5/16/2014  15:27:21.184275	-6.580353E-5	-2.356589E-3	5.744100E-3	5.508304E-3	6.408989E-3	1.625896E-3
5/16/2014  15:27:21.184375	-7.265806E-5	-1.747906E-3	5.582333E-3	5.974412E-3	6.676316E-4	1.243412E-3
5/16/2014  15:27:21.184475	-8.225441E-5	-1.100838E-3	4.715919E-3	5.275249E-3	-5.066872E-3	8.033514E-4
5/16/2014  15:27:21.184575	-5.757809E-5	-4.428029E-4	3.231227E-3	3.886521E-3	-1.021051E-2	3.509521E-4
5/16/2014  15:27:21.184675	-6.169081E-5	1.178980E-4	1.420259E-3	2.159178E-3	-1.413816E-2	-1.028180E-4
5/16/2014  15:27:21.184775	-4.661083E-5	6.361008E-4	-4.619956E-4	5.936027E-4	-1.610816E-2	-4.290938E-4
5/16/2014  15:27:21.184875	-5.894899E-5	1.047373E-3	-2.429247E-3	-2.769232E-4	-1.565027E-2	-7.183552E-4
5/16/2014  15:27:21.184975	-5.620718E-5	1.499772E-3	-4.300535E-3	-9.349585E-4	-1.301950E-2	-9.239912E-4
5/16/2014  15:27:21.185075	-6.306171E-5	1.931608E-3	-5.911350E-3	-1.701295E-3	-8.670986E-3	-1.019955E-3
5/16/2014  15:27:21.185175	-6.854534E-5	2.279818E-3	-7.150650E-3	-2.148211E-3	-3.354609E-3	-1.021326E-3
5/16/2014  15:27:21.185275	-5.894899E-5	2.430618E-3	-7.873118E-3	-2.196193E-3	1.880884E-3	-1.000762E-3
5/16/2014  15:27:21.185375	-6.717443E-5	2.606094E-3	-7.805943E-3	-2.087891E-3	6.084085E-3	-8.691549E-4
5/16/2014  15:27:21.185475	-4.935265E-5	2.671897E-3	-6.790102E-3	-1.438081E-3	8.436561E-3	-7.567406E-4
5/16/2014  15:27:21.185575	-5.346537E-5	2.593756E-3	-4.815996E-3	4.811883E-4	8.751869E-3	-6.004572E-4
5/16/2014  15:27:21.185675	-4.661083E-5	2.560854E-3	-2.200305E-3	3.066719E-3	7.400155E-3	-5.730391E-4
5/16/2014  15:27:21.185775	-6.580353E-5	2.319574E-3	6.785989E-4	5.258799E-3	5.024374E-3	-5.552173E-4
5/16/2014  15:27:21.185875	-6.031990E-5	2.138615E-3	3.339529E-3	7.150650E-3	2.553999E-3	-5.949736E-4
5/16/2014  15:27:21.185975	-6.443262E-5	1.800001E-3	5.009294E-3	8.433819E-3	9.459257E-4	-6.662607E-4
5/16/2014  15:27:21.186075	-6.031990E-5	1.517594E-3	5.055904E-3	8.078754E-3	1.066566E-3	-7.704496E-4
5/16/2014  15:27:21.186175	-6.031990E-5	1.073420E-3	3.428638E-3	5.942881E-3	3.021479E-3	-8.472204E-4
5/16/2014  15:27:21.186275	-6.443262E-5	4.825592E-4	5.744100E-4	3.199697E-3	6.204724E-3	-8.417368E-4
5/16/2014  15:27:21.186375	-6.031990E-5	6.031990E-5	-3.181875E-3	2.645850E-4	9.856820E-3	-7.896423E-4
5/16/2014  15:27:21.186475	-7.677078E-5	-3.249049E-4	-7.208228E-3	-2.928257E-3	1.299620E-2	-6.868243E-4
5/16/2014  15:27:21.186575	-6.443262E-5	-6.635189E-4	-1.034349E-2	-5.452096E-3	1.449460E-2	-5.798936E-4
5/16/2014  15:27:21.186675	-7.951260E-5	-1.104951E-3	-1.161158E-2	-6.432295E-3	1.347464E-2	-4.565120E-4
5/16/2014  15:27:21.186775	-6.854534E-5	-1.531303E-3	-1.092064E-2	-6.230772E-3	9.625137E-3	-3.235340E-4
5/16/2014  15:27:21.186875	-5.757809E-5	-1.786292E-3	-8.529782E-3	-5.442500E-3	3.420413E-3	-1.878142E-4
5/16/2014  15:27:21.186975	-3.153086E-5	-2.039909E-3	-4.588425E-3	-4.019499E-3	-3.979743E-3	-4.798174E-5
5/16/2014  15:27:21.187075	-7.265806E-5	-2.267480E-3	2.261996E-4	-2.116680E-3	-1.122773E-2	1.316071E-4
5/16/2014  15:27:21.187175	-5.346537E-5	-2.475858E-3	4.393756E-3	-6.388426E-4	-1.698005E-2	3.070831E-4
5/16/2014  15:27:21.187275	-6.443262E-5	-2.569079E-3	7.099926E-3	3.660321E-4	-2.011943E-2	5.031228E-4
5/16/2014  15:27:21.187375	-6.169081E-5	-2.622545E-3	8.259714E-3	1.416147E-3	-1.991379E-2	7.032752E-4
5/16/2014  15:27:21.187475	-7.128716E-5	-2.560854E-3	7.700384E-3	2.693832E-3	-1.648378E-2	8.897185E-4
5/16/2014  15:27:21.187575	-6.169081E-5	-2.486825E-3	5.235493E-3	3.839910E-3	-1.079178E-2	1.051486E-3
5/16/2014  15:27:21.187675	-7.128716E-5	-2.359331E-3	1.412034E-3	4.870832E-3	-3.897488E-3	1.173496E-3
5/16/2014  15:27:21.187775	-5.757809E-5	-2.263367E-3	-2.603352E-3	5.857885E-3	2.988577E-3	1.242042E-3
5/16/2014  15:27:21.187875	-5.209446E-5	-2.082407E-3	-6.260931E-3	6.129324E-3	8.798480E-3	1.233816E-3
5/16/2014  15:27:21.187975	-7.539988E-5	-1.789033E-3	-9.287894E-3	5.271137E-3	1.268363E-2	1.135111E-3
5/16/2014  15:27:21.188075	-6.854534E-5	-1.510739E-3	-1.133466E-2	3.369689E-3	1.440412E-2	9.363294E-4
5/16/2014  15:27:21.188175	-6.306171E-5	-1.165271E-3	-1.209140E-2	8.883476E-4	1.433283E-2	6.100535E-4
5/16/2014  15:27:21.188275	-6.991625E-5	-8.650422E-4	-1.184464E-2	-2.034426E-3	1.287556E-2	2.275705E-4
5/16/2014  15:27:21.188375	-7.402897E-5	-5.236864E-4	-1.100290E-2	-4.928410E-3	1.049429E-2	-1.631379E-4
5/16/2014  15:27:21.188475	-7.402897E-5	-2.851486E-4	-9.564817E-3	-6.700993E-3	7.679820E-3	-5.716681E-4
5/16/2014  15:27:21.188575	-6.169081E-5	9.596348E-5	-7.457733E-3	-6.787360E-3	4.924297E-3	-8.623004E-4
5/16/2014  15:27:21.188675	-6.580353E-5	3.372431E-4	-4.755676E-3	-5.118966E-3	2.384007E-3	-1.048744E-3
5/16/2014  15:27:21.188775	-6.991625E-5	5.798936E-4	-1.661539E-3	-2.145469E-3	-1.083016E-4	-1.147449E-3
5/16/2014  15:27:21.188875	-7.402897E-5	8.389950E-4	1.831532E-3	1.773953E-3	-2.588272E-3	-1.095355E-3
5/16/2014  15:27:21.188975	-6.443262E-5	1.110435E-3	5.284846E-3	5.809903E-3	-4.869461E-3	-9.541512E-4
