Test Article: Pier foundation
Mech. Interface: Al plate/ stud
Accelerometers: <e.g. BK 8340 S/N51828> | 
Acc. Location: <description>
Axis Convention: Z(Ch.0) vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Ambient and various
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo
Time zone: Hawaii
waveform	[0]
t0	5/15/2014  11:13:18.657250
delta t	0.001000

time	Y[0]
5/15/2014  11:13:19.177250	-1.943118E-3
5/15/2014  11:13:19.178250	5.713431E-3
5/15/2014  11:13:19.179250	7.729640E-4
5/15/2014  11:13:19.180250	-6.123887E-4
5/15/2014  11:13:19.181250	-2.266306E-3
5/15/2014  11:13:19.182250	-1.092814E-3
5/15/2014  11:13:19.183250	4.651830E-3
5/15/2014  11:13:19.184250	-2.005805E-3
5/15/2014  11:13:19.185250	-2.551995E-3
5/15/2014  11:13:19.186250	3.014083E-3
5/15/2014  11:13:19.187250	-1.030474E-4
5/15/2014  11:13:19.188250	-3.103344E-3
5/15/2014  11:13:19.189250	9.683943E-4
