Test Article: Sun Power Cryotel (MT)
Test Article Interface: Bolted to circular frame on 3- springs, laboratory bench
Accelerometer: Ch.0-2: B+K  4524 | S/N: 30731
Accel. interface:  Supplied clip/instant glue
Accel. location: Interface flange
Axis convention: X: radial | Y: theta | Z: vertical
Test location: NSI-Herzberg Electronics Laboratory
Test conditions: Not Operating- active cancellation OFF
Test Engineer: HT, THwaveform	a0	a1	a2	a3
t0	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282	4/9/2015  13:16:15.508282
delta t	0.005000	0.005000	0.005000	0.005000

time	a0	a1	a2	a3
4/9/2015  13:16:16.188282	-1.180762E-2	1.253269E-2	1.623154E-4	1.611389E-4
4/9/2015  13:16:16.193282	-1.179624E-2	1.247827E-2	1.546383E-4	1.521651E-4
4/9/2015  13:16:16.198282	-1.178281E-2	1.242796E-2	1.715004E-4	1.699394E-4
4/9/2015  13:16:16.203282	-1.176965E-2	1.237614E-2	7.964969E-5	7.851026E-5
4/9/2015  13:16:16.208282	-1.176224E-2	1.233048E-2	8.636713E-5	8.479628E-5
4/9/2015  13:16:16.213282	-1.174826E-2	1.228648E-2	1.425743E-4	1.418040E-4
4/9/2015  13:16:16.218282	-1.173976E-2	1.223767E-2	4.757047E-5	4.751366E-5
4/9/2015  13:16:16.223282	-1.172934E-2	1.219449E-2	3.221631E-5	3.312084E-5
4/9/2015  13:16:16.228282	-1.172619E-2	1.214939E-2	2.878904E-6	3.338095E-6
4/9/2015  13:16:16.233282	-1.171810E-2	1.210401E-2	6.703734E-5	6.836592E-5
4/9/2015  13:16:16.238282	-1.171371E-2	1.205192E-2	1.638234E-4	1.658643E-4
4/9/2015  13:16:16.243282	-1.171385E-2	1.200092E-2	2.800763E-4	2.826976E-4
4/9/2015  13:16:16.248282	-1.171070E-2	1.195143E-2	2.137244E-4	2.162825E-4
4/9/2015  13:16:16.253282	-1.170960E-2	1.189495E-2	1.532674E-4	1.561101E-4
4/9/2015  13:16:16.258282	-1.171070E-2	1.183655E-2	1.455903E-4	1.475698E-4
4/9/2015  13:16:16.263282	-1.170329E-2	1.178171E-2	5.689263E-5	5.813487E-5
4/9/2015  13:16:16.268282	-1.169370E-2	1.173099E-2	1.529932E-4	1.558067E-4
4/9/2015  13:16:16.273282	-1.168506E-2	1.167834E-2	1.638234E-4	1.690723E-4
4/9/2015  13:16:16.278282	-1.167300E-2	1.162419E-2	1.668394E-4	1.720636E-4
4/9/2015  13:16:16.283282	-1.166381E-2	1.157703E-2	1.584768E-4	1.624395E-4
4/9/2015  13:16:16.288282	-1.164435E-2	1.153193E-2	1.494288E-4	1.538992E-4
4/9/2015  13:16:16.293282	-1.163256E-2	1.147970E-2	2.427876E-4	2.483629E-4
4/9/2015  13:16:16.298282	-1.162214E-2	1.143556E-2	2.013862E-4	2.078723E-4
4/9/2015  13:16:16.303282	-1.161364E-2	1.138908E-2	1.787663E-4	1.858495E-4
4/9/2015  13:16:16.308282	-1.160747E-2	1.134357E-2	1.242042E-4	1.299256E-4
4/9/2015  13:16:16.313282	-1.160294E-2	1.130203E-2	1.365423E-4	1.428011E-4
4/9/2015  13:16:16.318282	-1.159582E-2	1.125638E-2	1.320183E-4	1.388994E-4
4/9/2015  13:16:16.323282	-1.159253E-2	1.121621E-2	1.843870E-4	1.910084E-4
