Test Article: Pier foundation
Mech. Interface: Al plate/ stud
Accelerometers: <e.g. BK 8340 S/N51828> | 
Acc. Location: <description>
Axis Convention: Z(Ch.0) vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Ambient and various
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo
Time zone: Hawaii
waveform	[0]
t0	5/15/2014  11:13:05.313500
delta t	0.001000

time	Y[0]
5/15/2014  11:13:05.736500	-1.577488E-3
5/15/2014  11:13:05.737500	3.737886E-3
5/15/2014  11:13:05.738500	4.527670E-4
5/15/2014  11:13:05.739500	-2.074648E-3
5/15/2014  11:13:05.740500	-1.202971E-3
5/15/2014  11:13:05.741500	3.400738E-3
5/15/2014  11:13:05.742500	2.333979E-3
5/15/2014  11:13:05.743500	-3.983778E-3
5/15/2014  11:13:05.744500	-3.225813E-4
5/15/2014  11:13:05.745500	-8.078189E-4
5/15/2014  11:13:05.746500	-6.649311E-3
5/15/2014  11:13:05.747500	-1.153199E-2
5/15/2014  11:13:05.748500	5.484620E-3
5/15/2014  11:13:05.749500	2.471335E-2
5/15/2014  11:13:05.750500	1.564036E-2
5/15/2014  11:13:05.751500	-2.474525E-3
5/15/2014  11:13:05.752500	-1.767439E-2
5/15/2014  11:13:05.753500	-1.633109E-2
5/15/2014  11:13:05.754500	-1.148110E-2
5/15/2014  11:13:05.755500	5.412049E-3
5/15/2014  11:13:05.756500	2.255811E-2
5/15/2014  11:13:05.757500	1.088683E-2
5/15/2014  11:13:05.758500	-5.892127E-3
5/15/2014  11:13:05.759500	-1.391999E-2
5/15/2014  11:13:05.760500	-7.888568E-3
5/15/2014  11:13:05.761500	-4.753534E-4
5/15/2014  11:13:05.762500	7.248478E-3
5/15/2014  11:13:05.763500	1.393490E-2
5/15/2014  11:13:05.764500	6.437321E-3
5/15/2014  11:13:05.765500	-6.803427E-3
5/15/2014  11:13:05.766500	-1.418747E-2
5/15/2014  11:13:05.767500	-5.471224E-3
5/15/2014  11:13:05.768500	3.850861E-3
5/15/2014  11:13:05.769500	2.783277E-3
5/15/2014  11:13:05.770500	6.973410E-3
5/15/2014  11:13:05.771500	4.783360E-3
5/15/2014  11:13:05.772500	-3.938735E-3
5/15/2014  11:13:05.773500	-6.918917E-3
5/15/2014  11:13:05.774500	-3.963229E-3
5/15/2014  11:13:05.775500	4.770224E-3
5/15/2014  11:13:05.776500	3.528019E-3
5/15/2014  11:13:05.777500	2.809289E-3
5/15/2014  11:13:05.778500	1.863177E-3
5/15/2014  11:13:05.779500	-1.921789E-3
5/15/2014  11:13:05.780500	-4.813316E-3
5/15/2014  11:13:05.781500	-6.841880E-3
5/15/2014  11:13:05.782500	4.271981E-3
5/15/2014  11:13:05.783500	4.491775E-3
5/15/2014  11:13:05.784500	1.093074E-3
5/15/2014  11:13:05.785500	-8.000590E-4
5/15/2014  11:13:05.786500	-1.122857E-3
5/15/2014  11:13:05.787500	-1.512504E-3
5/15/2014  11:13:05.788500	-5.346631E-3
5/15/2014  11:13:05.789500	7.435281E-4
5/15/2014  11:13:05.790500	4.601715E-3
5/15/2014  11:13:05.791500	2.176871E-3
5/15/2014  11:13:05.792500	-1.337622E-3
5/15/2014  11:13:05.793500	-1.366235E-3
5/15/2014  11:13:05.794500	1.111195E-3
5/15/2014  11:13:05.795500	-3.989023E-3
5/15/2014  11:13:05.796500	-2.419165E-3
5/15/2014  11:13:05.797500	4.894557E-3
5/15/2014  11:13:05.798500	2.844447E-3
5/15/2014  11:13:05.799500	-6.688762E-4
5/15/2014  11:13:05.800500	-2.314340E-3
5/15/2014  11:13:05.801500	4.495590E-4
5/15/2014  11:13:05.802500	1.502576E-4
5/15/2014  11:13:05.803500	-2.310005E-3
5/15/2014  11:13:05.804500	-2.839982E-4
5/15/2014  11:13:05.805500	5.766754E-3
5/15/2014  11:13:05.806500	-7.791200E-4
5/15/2014  11:13:05.807500	-3.933966E-3
5/15/2014  11:13:05.808500	-8.701156E-4
5/15/2014  11:13:05.809500	3.161696E-3
5/15/2014  11:13:05.810500	-7.828916E-4
5/15/2014  11:13:05.811500	-6.453794E-4
5/15/2014  11:13:05.812500	4.576658E-3
5/15/2014  11:13:05.813500	-1.459961E-3
5/15/2014  11:13:05.814500	-3.034285E-3
5/15/2014  11:13:05.815500	-3.548568E-3
5/15/2014  11:13:05.816500	5.067965E-3
5/15/2014  11:13:05.817500	1.653007E-3
5/15/2014  11:13:05.818500	-4.026002E-3
5/15/2014  11:13:05.819500	1.403994E-3
5/15/2014  11:13:05.820500	1.399182E-3
5/15/2014  11:13:05.821500	-1.472317E-3
5/15/2014  11:13:05.822500	-3.481026E-3
5/15/2014  11:13:05.823500	2.121944E-3
5/15/2014  11:13:05.824500	4.770571E-3
5/15/2014  11:13:05.825500	-1.043350E-3
5/15/2014  11:13:05.826500	-2.877785E-3
5/15/2014  11:13:05.827500	9.791889E-4
5/15/2014  11:13:05.828500	8.286278E-4
5/15/2014  11:13:05.829500	4.097620E-4
5/15/2014  11:13:05.830500	-2.975456E-3
5/15/2014  11:13:05.831500	1.642213E-3
5/15/2014  11:13:05.832500	6.693747E-3
5/15/2014  11:13:05.833500	-1.069131E-2
5/15/2014  11:13:05.834500	4.010179E-3
5/15/2014  11:13:05.835500	2.617760E-3
5/15/2014  11:13:05.836500	-6.990664E-3
5/15/2014  11:13:05.837500	5.042257E-3
5/15/2014  11:13:05.838500	-1.798496E-3
5/15/2014  11:13:05.839500	1.833048E-3
5/15/2014  11:13:05.840500	2.153028E-3
5/15/2014  11:13:05.841500	-5.612421E-3
5/15/2014  11:13:05.842500	6.956243E-4
5/15/2014  11:13:05.843500	4.203658E-3
5/15/2014  11:13:05.844500	-1.088999E-4
5/15/2014  11:13:05.845500	-2.438760E-3
