Test Article: Telescope foundation
Mech. Interface: placed
Hammer: B&K 8207/51475 | Tip: orange | Mass: NO
Impact Direction:  Z
Accelerometers:  Ch8: PCB 393B31 SN35215 | Ch1: BK 8340 S/N 51828 | PCB 393B31 SN 32003 | PCB 393B31 SN 32001 | PCB 393B31 SN 32900 | Ch 5-7 PCB 111755 X,Y,Z
Acc. Location: Ch8/Ch1 co-located on floor near test article | Ch2,3,4 col-located enclosure foundation
Axis Convention:(Ch.8) X (horizontal) | (Ch.1) Z (vertical) | (Ch.2) horizontal | Ch 3. hourizontal | Ch 4 vertical | ch. 7 vertical
Mechanical units (m.u.): m/s^2
Test Conditions: Pier floor forced excitation
Test Location: Subaru telescope, Mauna Kea, Hawaii
Test Engineer(s): PWGB, HT, DMM, PS, Daigo, Hiroshi
Time zone: Hawaii
waveform	[0]	[1]	[2]	[3]	[4]	[5]
t0	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600	5/16/2014  15:29:59.437600
delta t	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4	1.000000E-4

time	Y[0]	Y[1]	Y[2]	Y[3]	Y[4]	Y[5]
5/16/2014  15:30:01.048800	-6.580353E-5	-2.341509E-3	1.268089E-3	3.867328E-3	-3.575325E-3	1.055598E-4
5/16/2014  15:30:01.048900	-7.677078E-5	-3.306627E-3	5.401373E-4	3.824830E-3	-4.323840E-3	2.659559E-4
5/16/2014  15:30:01.049000	-6.169081E-5	-4.112720E-3	-8.225441E-6	3.436863E-3	-4.247069E-3	4.071593E-4
5/16/2014  15:30:01.049100	-9.047985E-5	-4.763901E-3	-3.989339E-4	2.810359E-3	-3.306627E-3	5.305409E-4
5/16/2014  15:30:01.049200	-5.894899E-5	-5.277991E-3	-5.798936E-4	2.281189E-3	-1.693070E-3	7.402897E-4
5/16/2014  15:30:01.049300	-6.306171E-5	-5.611122E-3	-3.687739E-4	1.853466E-3	5.072355E-4	1.036406E-3
5/16/2014  15:30:01.049400	-7.951260E-5	-5.583704E-3	1.754761E-4	1.295507E-3	2.928257E-3	1.498401E-3
5/16/2014  15:30:01.049500	-9.185076E-5	-5.432904E-3	6.758571E-4	8.828640E-4	5.177915E-3	1.972735E-3
5/16/2014  15:30:01.049600	-7.951260E-5	-4.874945E-3	1.030922E-3	8.431077E-4	6.740749E-3	2.430618E-3
5/16/2014  15:30:01.049700	-7.677078E-5	-4.089415E-3	1.261234E-3	1.039147E-3	7.482409E-3	2.763748E-3
5/16/2014  15:30:01.049800	-8.773804E-5	-3.077686E-3	1.244783E-3	1.279056E-3	7.419348E-3	2.803504E-3
5/16/2014  15:30:01.049900	-8.636713E-5	-1.809597E-3	9.500384E-4	1.583397E-3	6.410360E-3	2.586901E-3
5/16/2014  15:30:01.050000	-6.580353E-5	-5.086064E-4	5.867481E-4	2.159178E-3	4.646003E-3	2.078295E-3
5/16/2014  15:30:01.050100	-7.677078E-5	8.746386E-4	3.852248E-4	2.737701E-3	2.463520E-3	1.395583E-3
5/16/2014  15:30:01.050200	-6.306171E-5	2.135873E-3	3.276467E-4	3.299773E-3	2.974868E-4	6.004572E-4
5/16/2014  15:30:01.050300	-8.088350E-5	3.195584E-3	4.482865E-4	3.911197E-3	-1.495659E-3	-1.453161E-4
5/16/2014  15:30:01.050400	-7.539988E-5	4.184008E-3	7.224679E-4	4.456818E-3	-2.747297E-3	-7.156134E-4
5/16/2014  15:30:01.050500	-6.854534E-5	4.900992E-3	1.205027E-3	4.752934E-3	-3.225744E-3	-1.077533E-3
5/16/2014  15:30:01.050600	-8.636713E-5	5.220413E-3	1.680732E-3	4.820108E-3	-2.903581E-3	-1.169384E-3
5/16/2014  15:30:01.050700	-7.951260E-5	5.402744E-3	2.022088E-3	4.600763E-3	-1.853466E-3	-1.098096E-3
5/16/2014  15:30:01.050800	-7.265806E-5	5.265653E-3	2.216756E-3	3.987968E-3	-3.002286E-4	-8.938313E-4
5/16/2014  15:30:01.050900	-6.443262E-5	4.903734E-3	2.166033E-3	2.941966E-3	1.321554E-3	-7.498860E-4
5/16/2014  15:30:01.051000	-8.636713E-5	4.503429E-3	1.817822E-3	1.810968E-3	2.643108E-3	-6.881952E-4
5/16/2014  15:30:01.051100	-7.814169E-5	3.870070E-3	1.300991E-3	9.582639E-4	3.487587E-3	-7.334352E-4
5/16/2014  15:30:01.051200	-6.991625E-5	3.073573E-3	9.130239E-4	4.757047E-4	3.675401E-3	-8.691549E-4
5/16/2014  15:30:01.051300	-8.910894E-5	2.223611E-3	5.428791E-4	5.565882E-4	3.233969E-3	-1.040518E-3
5/16/2014  15:30:01.051400	-9.047985E-5	1.137853E-3	4.633665E-4	1.207769E-3	2.381265E-3	-1.132369E-3
5/16/2014  15:30:01.051500	-8.088350E-5	1.782179E-4	7.526278E-4	2.260625E-3	1.502514E-3	-1.066566E-3
5/16/2014  15:30:01.051600	-6.854534E-5	-9.089112E-4	1.407921E-3	3.428638E-3	7.677078E-4	-8.581877E-4
5/16/2014  15:30:01.051700	-7.128716E-5	-1.715004E-3	2.012491E-3	4.319727E-3	5.140901E-4	-5.003810E-4
5/16/2014  15:30:01.051800	-6.031990E-5	-2.411425E-3	2.448440E-3	4.507542E-3	9.226203E-4	-8.499622E-5
5/16/2014  15:30:01.051900	-7.402897E-5	-2.922773E-3	2.466261E-3	3.981113E-3	1.901448E-3	3.098249E-4
5/16/2014  15:30:01.052000	-8.499622E-5	-3.295660E-3	2.035797E-3	2.959788E-3	3.077686E-3	5.949736E-4
5/16/2014  15:30:01.052100	-8.225441E-5	-3.342271E-3	1.189947E-3	1.787663E-3	4.101753E-3	6.977916E-4
5/16/2014  15:30:01.052200	-8.088350E-5	-3.091395E-3	3.098249E-4	9.171367E-4	4.656971E-3	6.114244E-4
5/16/2014  15:30:01.052300	-6.443262E-5	-2.645850E-3	-3.838539E-4	6.854534E-4	4.522622E-3	3.303885E-4
5/16/2014  15:30:01.052400	-8.499622E-5	-2.100229E-3	-7.814169E-4	1.061082E-3	3.590405E-3	-6.854534E-6
5/16/2014  15:30:01.052500	-6.443262E-5	-1.450419E-3	-7.019043E-4	1.886368E-3	1.863062E-3	-3.276467E-4
5/16/2014  15:30:01.052600	-6.991625E-5	-5.922318E-4	-1.727343E-4	3.044784E-3	-3.194213E-4	-5.387664E-4
5/16/2014  15:30:01.052700	-8.362532E-5	1.274943E-4	5.771518E-4	4.023612E-3	-2.355218E-3	-5.661845E-4
5/16/2014  15:30:01.052800	-9.047985E-5	8.102059E-4	1.274943E-3	4.407465E-3	-3.793299E-3	-4.345775E-4
5/16/2014  15:30:01.052900	-5.894899E-5	1.505256E-3	1.746535E-3	4.186749E-3	-4.327953E-3	-1.576543E-4
5/16/2014  15:30:01.053000	-6.854534E-5	1.801372E-3	1.809597E-3	3.535569E-3	-3.741205E-3	1.384616E-4
5/16/2014  15:30:01.053100	-8.499622E-5	2.118051E-3	1.562834E-3	2.519727E-3	-2.074182E-3	3.961921E-4
5/16/2014  15:30:01.053200	-7.539988E-5	2.238691E-3	1.155674E-3	1.503885E-3	2.426505E-4	5.401373E-4
5/16/2014  15:30:01.053300	-7.539988E-5	2.222240E-3	7.512569E-4	8.910894E-4	2.652705E-3	4.962683E-4
5/16/2014  15:30:01.053400	-7.265806E-5	2.155066E-3	4.085302E-4	6.717443E-4	4.700840E-3	3.454685E-4
5/16/2014  15:30:01.053500	-5.757809E-5	1.937091E-3	3.564358E-4	6.895661E-4	6.037474E-3	1.247525E-4
5/16/2014  15:30:01.053600	-6.443262E-5	1.458645E-3	6.731153E-4	1.021326E-3	6.365120E-3	-1.247525E-4
5/16/2014  15:30:01.053700	-6.306171E-5	9.089112E-4	1.169384E-3	1.645088E-3	5.634427E-3	-2.481341E-4
5/16/2014  15:30:01.053800	-5.483627E-5	1.316071E-4	1.569688E-3	2.194822E-3	4.188120E-3	-2.536178E-4
5/16/2014  15:30:01.053900	-7.402897E-5	-6.758571E-4	1.913786E-3	2.460778E-3	2.511501E-3	-1.165271E-4
5/16/2014  15:30:01.054000	-5.620718E-5	-1.335263E-3	2.082407E-3	2.473116E-3	1.028180E-3	1.425743E-4
5/16/2014  15:30:01.054100	-7.814169E-5	-1.963139E-3	1.786292E-3	2.148211E-3	-1.439452E-4	4.455447E-4
5/16/2014  15:30:01.054200	-7.265806E-5	-2.471745E-3	1.165271E-3	1.399696E-3	-8.664131E-4	7.375479E-4
5/16/2014  15:30:01.054300	-6.854534E-5	-2.821326E-3	5.661845E-4	3.907084E-4	-1.102209E-3	9.349585E-4
5/16/2014  15:30:01.054400	-8.499622E-5	-2.946079E-3	1.178980E-4	-5.538464E-4	-8.527040E-4	1.046002E-3
5/16/2014  15:30:01.054500	-6.854534E-5	-2.977610E-3	-2.577305E-4	-1.195431E-3	-5.031228E-4	9.939075E-4
5/16/2014  15:30:01.054600	-7.539988E-5	-2.586901E-3	-3.578067E-4	-1.303732E-3	-4.428029E-4	9.034276E-4
5/16/2014  15:30:01.054700	-9.047985E-5	-2.039909E-3	-1.453161E-4	-5.922318E-4	-6.210208E-4	7.060170E-4
5/16/2014  15:30:01.054800	-8.088350E-5	-1.291394E-3	6.580353E-5	7.594824E-4	-1.025438E-3	4.770756E-4
5/16/2014  15:30:01.054900	-7.265806E-5	-3.687739E-4	9.322166E-5	2.297640E-3	-1.695812E-3	2.632141E-4
5/16/2014  15:30:01.055000	-6.306171E-5	5.689263E-4	-1.507998E-4	3.684998E-3	-2.382636E-3	4.112720E-5
5/16/2014  15:30:01.055100	-6.443262E-5	1.494288E-3	-6.539226E-4	4.628181E-3	-2.877533E-3	-1.178980E-4
5/16/2014  15:30:01.055200	-7.677078E-5	2.459407E-3	-1.296878E-3	4.680276E-3	-2.943337E-3	-2.618432E-4
5/16/2014  15:30:01.055300	-7.539988E-5	3.275096E-3	-1.830161E-3	3.637016E-3	-2.412796E-3	-3.920794E-4
5/16/2014  15:30:01.055400	-4.249811E-5	4.122317E-3	-2.155066E-3	1.917899E-3	-1.333892E-3	-5.538464E-4
5/16/2014  15:30:01.055500	-6.580353E-5	4.655600E-3	-2.166033E-3	1.645088E-5	1.837015E-4	-7.348061E-4
5/16/2014  15:30:01.055600	-7.402897E-5	5.040824E-3	-1.854837E-3	-1.889110E-3	1.989186E-3	-9.637475E-4
5/16/2014  15:30:01.055700	-7.814169E-5	5.276620E-3	-1.207769E-3	-3.391623E-3	3.827572E-3	-1.185834E-3
5/16/2014  15:30:01.055800	-6.306171E-5	5.269766E-3	-5.072355E-4	-3.870070E-3	5.279362E-3	-1.391470E-3
5/16/2014  15:30:01.055900	-6.991625E-5	5.053163E-3	1.014471E-4	-3.483474E-3	6.095052E-3	-1.475096E-3
5/16/2014  15:30:01.056000	-7.814169E-5	4.444480E-3	5.140901E-4	-2.697945E-3	6.260931E-3	-1.433969E-3
5/16/2014  15:30:01.056100	-4.798174E-5	3.634274E-3	7.416606E-4	-1.534045E-3	5.724907E-3	-1.270831E-3
5/16/2014  15:30:01.056200	-7.539988E-5	2.669156E-3	7.731915E-4	-2.015233E-4	4.411578E-3	-9.500384E-4
5/16/2014  15:30:01.056300	-4.935265E-5	1.507998E-3	6.278753E-4	8.266568E-4	2.371669E-3	-5.277991E-4
5/16/2014  15:30:01.056400	-8.225441E-5	1.466870E-4	3.345013E-4	1.276314E-3	4.112720E-5	-1.919270E-5
5/16/2014  15:30:01.056500	-8.225441E-5	-1.151562E-3	1.000762E-4	1.425743E-3	-2.214015E-3	5.086064E-4
5/16/2014  15:30:01.056600	-6.854534E-5	-2.462149E-3	-9.185076E-5	1.215994E-3	-4.100382E-3	1.058340E-3
5/16/2014  15:30:01.056700	-5.894899E-5	-3.608227E-3	-3.372431E-4	6.374717E-4	-5.480886E-3	1.580656E-3
5/16/2014  15:30:01.056800	-7.951260E-5	-4.544556E-3	-5.881190E-4	-2.878904E-5	-6.143034E-3	1.975477E-3
5/16/2014  15:30:01.056900	-6.443262E-5	-5.305409E-3	-7.841587E-4	-5.099773E-4	-5.867481E-3	2.314091E-3
5/16/2014  15:30:01.057000	-5.209446E-5	-5.797565E-3	-9.706020E-4	-8.924603E-4	-4.853010E-3	2.500534E-3
5/16/2014  15:30:01.057100	-5.894899E-5	-5.911350E-3	-1.290023E-3	-1.061082E-3	-3.550649E-3	2.596498E-3
5/16/2014  15:30:01.057200	-5.483627E-5	-5.734503E-3	-1.605332E-3	-8.938313E-4	-2.338767E-3	2.566338E-3
5/16/2014  15:30:01.057300	-5.894899E-5	-5.304039E-3	-1.687586E-3	-5.497336E-4	-1.295507E-3	2.425134E-3
5/16/2014  15:30:01.057400	-6.443262E-5	-4.648745E-3	-1.483321E-3	-1.809597E-4	-7.032752E-4	2.168775E-3
5/16/2014  15:30:01.057500	-6.169081E-5	-3.761768E-3	-1.188576E-3	1.083016E-4	-6.977916E-4	1.837015E-3
5/16/2014  15:30:01.057600	-6.854534E-5	-2.591014E-3	-7.978678E-4	2.097487E-4	-1.146078E-3	1.475096E-3
5/16/2014  15:30:01.057700	-5.894899E-5	-1.379132E-3	-3.509521E-4	-1.494288E-4	-1.638234E-3	1.056969E-3
5/16/2014  15:30:01.057800	-5.757809E-5	-4.661083E-5	1.096725E-5	-1.004875E-3	-1.941204E-3	6.073117E-4
5/16/2014  15:30:01.057900	-6.717443E-5	1.314700E-3	-1.645088E-5	-2.097487E-3	-1.872659E-3	1.384616E-4
5/16/2014  15:30:01.058000	-9.047985E-5	2.536178E-3	-4.565120E-4	-3.125668E-3	-1.331151E-3	-3.317595E-4
5/16/2014  15:30:01.058100	-7.951260E-5	3.807008E-3	-1.110435E-3	-3.941357E-3	-1.809597E-4	-8.129478E-4
5/16/2014  15:30:01.058200	-6.169081E-5	4.913330E-3	-1.756132E-3	-4.523993E-3	1.316071E-3	-1.191318E-3
5/16/2014  15:30:01.058300	-7.128716E-5	5.708456E-3	-2.385378E-3	-4.517138E-3	2.648592E-3	-1.470983E-3
5/16/2014  15:30:01.058400	-6.031990E-5	6.271899E-3	-2.782941E-3	-3.783703E-3	3.438234E-3	-1.654685E-3
5/16/2014  15:30:01.058500	-5.894899E-5	6.563902E-3	-2.734959E-3	-2.607465E-3	3.486216E-3	-1.709521E-3
5/16/2014  15:30:01.058600	-6.031990E-5	6.417215E-3	-2.271593E-3	-1.265347E-3	2.654076E-3	-1.635492E-3
5/16/2014  15:30:01.058700	-5.209446E-5	6.090939E-3	-1.636863E-3	1.069307E-4	8.910894E-4	-1.443565E-3
5/16/2014  15:30:01.058800	-4.935265E-5	5.434275E-3	-1.052856E-3	1.157045E-3	-1.568317E-3	-1.168013E-3
5/16/2014  15:30:01.058900	-6.580353E-5	4.652858E-3	-5.401373E-4	1.546383E-3	-4.130542E-3	-8.540750E-4
5/16/2014  15:30:01.059000	-6.306171E-5	3.637016E-3	-2.234578E-4	1.229703E-3	-6.163597E-3	-5.894899E-4
5/16/2014  15:30:01.059100	-7.402897E-5	2.449811E-3	-1.083016E-4	3.372431E-4	-7.364511E-3	-3.221631E-4
5/16/2014  15:30:01.059200	-4.935265E-5	1.320183E-3	-3.235340E-4	-1.162529E-3	-7.468700E-3	-1.741052E-4
5/16/2014  15:30:01.059300	-5.620718E-5	1.946688E-4	-7.320642E-4	-2.891243E-3	-6.408989E-3	-1.069307E-4
5/16/2014  15:30:01.059400	-8.362532E-5	-8.170605E-4	-1.128256E-3	-4.308760E-3	-4.415691E-3	-1.083016E-4
5/16/2014  15:30:01.059500	-6.717443E-5	-1.605332E-3	-1.401067E-3	-5.068243E-3	-2.007008E-3	-1.699924E-4
5/16/2014  15:30:01.059600	-6.580353E-5	-2.412796E-3	-1.598477E-3	-5.087435E-3	2.892613E-4	-2.714396E-4
5/16/2014  15:30:01.059700	-7.951260E-5	-2.876163E-3	-1.723230E-3	-4.249811E-3	2.061844E-3	-3.646612E-4
5/16/2014  15:30:01.059800	-7.402897E-5	-3.323078E-3	-1.547754E-3	-2.702057E-3	3.098249E-3	-3.865957E-4
5/16/2014  15:30:01.059900	-7.677078E-5	-3.576696E-3	-1.258492E-3	-9.623766E-4	3.205180E-3	-3.742576E-4
5/16/2014  15:30:01.060000	-7.265806E-5	-3.413558E-3	-1.103580E-3	4.523993E-4	2.400458E-3	-3.125668E-4
5/16/2014  15:30:01.060100	-6.854534E-5	-3.258646E-3	-1.188576E-3	1.113176E-3	1.051486E-3	-2.440214E-4
5/16/2014  15:30:01.060200	-7.539988E-5	-3.026962E-3	-1.568317E-3	7.786751E-4	-3.646612E-4	-1.754761E-4
5/16/2014  15:30:01.060300	-6.031990E-5	-2.626657E-3	-2.289414E-3	-5.113482E-4	-1.591623E-3	-1.549125E-4
5/16/2014  15:30:01.060400	-6.580353E-5	-1.987815E-3	-3.223002E-3	-2.244174E-3	-2.562225E-3	-1.206398E-4
5/16/2014  15:30:01.060500	-6.169081E-5	-1.368165E-3	-4.007161E-3	-3.724754E-3	-3.087282E-3	-1.028180E-4
5/16/2014  15:30:01.060600	-6.991625E-5	-6.827116E-4	-4.392385E-3	-4.508913E-3	-3.091395E-3	-4.798174E-5
5/16/2014  15:30:01.060700	-6.169081E-5	-7.265806E-5	-4.260778E-3	-4.447222E-3	-2.704799E-3	2.330542E-5
5/16/2014  15:30:01.060800	-6.854534E-5	5.332828E-4	-3.509521E-3	-3.475249E-3	-2.319574E-3	1.603961E-4
5/16/2014  15:30:01.060900	-7.402897E-5	8.527040E-4	-2.411425E-3	-1.727343E-3	-2.183855E-3	3.893375E-4
5/16/2014  15:30:01.061000	-6.306171E-5	1.165271E-3	-1.276314E-3	1.960397E-4	-2.248287E-3	6.100535E-4
5/16/2014  15:30:01.061100	-6.991625E-5	1.232445E-3	-3.564358E-4	1.573801E-3	-2.507389E-3	8.485913E-4
5/16/2014  15:30:01.061200	-6.169081E-5	1.224220E-3	1.083016E-4	2.244174E-3	-2.961159E-3	1.083016E-3
5/16/2014  15:30:01.061300	-5.209446E-5	1.028180E-3	-2.042651E-4	2.124906E-3	-3.412187E-3	1.163900E-3
5/16/2014  15:30:01.061400	-4.386902E-5	6.443262E-4	-1.159787E-3	1.170754E-3	-3.591776E-3	1.163900E-3
5/16/2014  15:30:01.061500	-6.580353E-5	3.879666E-4	-2.201676E-3	-2.755523E-4	-3.295660E-3	1.040518E-3
5/16/2014  15:30:01.061600	-6.443262E-5	2.193451E-5	-3.190100E-3	-1.619041E-3	-2.628028E-3	8.499622E-4
5/16/2014  15:30:01.061700	-6.306171E-5	-2.440214E-4	-3.986597E-3	-2.622545E-3	-1.613557E-3	6.155372E-4
5/16/2014  15:30:01.061800	-5.620718E-5	-5.607009E-4	-4.210055E-3	-3.253162E-3	-2.399087E-4	3.550649E-4
5/16/2014  15:30:01.061900	-7.402897E-5	-6.196499E-4	-3.593147E-3	-3.201067E-3	1.276314E-3	1.549125E-4
5/16/2014  15:30:01.062000	-6.031990E-5	-7.512569E-4	-2.521098E-3	-2.469003E-3	2.577305E-3	3.290176E-5
5/16/2014  15:30:01.062100	-7.402897E-5	-6.964207E-4	-1.261234E-3	-1.401067E-3	3.484845E-3	-6.854534E-6
5/16/2014  15:30:01.062200	-5.757809E-5	-6.635189E-4	4.112720E-5	-2.865195E-4	3.946841E-3	-4.523993E-5
5/16/2014  15:30:01.062300	-5.072355E-5	-5.689263E-4	1.111805E-3	7.444024E-4	3.905714E-3	0.000000E+0
5/16/2014  15:30:01.062400	-6.169081E-5	-3.468394E-4	1.561463E-3	1.332521E-3	3.227115E-3	-5.894899E-5
5/16/2014  15:30:01.062500	-7.814169E-5	4.112720E-6	1.394212E-3	1.276314E-3	1.790404E-3	-1.439452E-4
5/16/2014  15:30:01.062600	-7.814169E-5	3.920794E-4	8.225441E-4	6.717443E-4	-1.206398E-4	-3.578067E-4
5/16/2014  15:30:01.062700	-5.072355E-5	7.992387E-4	5.209446E-5	-3.646612E-4	-2.078295E-3	-6.347299E-4
5/16/2014  15:30:01.062800	-7.951260E-5	1.353085E-3	-7.183552E-4	-1.562834E-3	-3.935874E-3	-9.472966E-4
5/16/2014  15:30:01.062900	-7.265806E-5	1.953542E-3	-1.232445E-3	-2.475858E-3	-5.505562E-3	-1.259863E-3
5/16/2014  15:30:01.063000	-7.128716E-5	2.519727E-3	-1.398325E-3	-2.682865E-3	-6.448746E-3	-1.454532E-3
5/16/2014  15:30:01.063100	-8.910894E-5	2.902210E-3	-1.295507E-3	-2.111197E-3	-6.369233E-3	-1.527190E-3
5/16/2014  15:30:01.063200	-8.636713E-5	3.287435E-3	-9.363294E-4	-1.036406E-3	-5.420566E-3	-1.433969E-3
5/16/2014  15:30:01.063300	-7.814169E-5	3.483474E-3	-6.196499E-4	3.509521E-4	-3.881037E-3	-1.254380E-3
5/16/2014  15:30:01.063400	-6.854534E-5	3.456056E-3	-5.236864E-4	1.793146E-3	-1.934350E-3	-1.002133E-3
5/16/2014  15:30:01.063500	-1.014471E-4	3.243566E-3	-5.963445E-4	2.863824E-3	1.631379E-4	-7.265806E-4
5/16/2014  15:30:01.063600	-7.128716E-5	2.829552E-3	-6.470680E-4	3.107846E-3	1.932979E-3	-4.469156E-4
5/16/2014  15:30:01.063700	-7.128716E-5	2.178371E-3	-6.278753E-4	2.580047E-3	3.057122E-3	-2.042651E-4
5/16/2014  15:30:01.063800	-6.717443E-5	1.398325E-3	-5.195737E-4	1.705408E-3	3.460169E-3	-1.782179E-5
5/16/2014  15:30:01.063900	-5.620718E-5	5.360246E-4	-1.274943E-4	5.771518E-4	3.269613E-3	1.741052E-4
5/16/2014  15:30:01.064000	-7.402897E-5	-4.167557E-4	5.044937E-4	-7.786751E-4	2.759635E-3	3.989339E-4
5/16/2014  15:30:01.064100	-6.443262E-5	-1.259863E-3	1.140594E-3	-1.757503E-3	2.060473E-3	6.703734E-4
5/16/2014  15:30:01.064200	-7.951260E-5	-2.212644E-3	1.687586E-3	-2.065957E-3	1.424372E-3	9.856820E-4
5/16/2014  15:30:01.064300	-1.069307E-4	-2.881646E-3	2.033055E-3	-2.031684E-3	1.338005E-3	1.309216E-3
5/16/2014  15:30:01.064400	-8.636713E-5	-3.524601E-3	2.054989E-3	-1.738310E-3	1.905560E-3	1.639605E-3
5/16/2014  15:30:01.064500	-7.677078E-5	-4.131913E-3	1.968622E-3	-9.760857E-4	2.699316E-3	1.887739E-3
5/16/2014  15:30:01.064600	-7.265806E-5	-4.577458E-3	1.835644E-3	6.443262E-5	3.362834E-3	2.052248E-3
5/16/2014  15:30:01.064700	-8.499622E-5	-4.802287E-3	1.662910E-3	9.253621E-4	3.701448E-3	2.105713E-3
5/16/2014  15:30:01.064800	-8.636713E-5	-4.994214E-3	1.584768E-3	1.683474E-3	3.545165E-3	2.016604E-3
5/16/2014  15:30:01.064900	-6.717443E-5	-4.902363E-3	1.832902E-3	2.484083E-3	2.479970E-3	1.794517E-3
5/16/2014  15:30:01.065000	-7.265806E-5	-4.561007E-3	2.196193E-3	3.018737E-3	4.894137E-4	1.462758E-3
5/16/2014  15:30:01.065100	-7.539988E-5	-3.948212E-3	2.408683E-3	3.125668E-3	-1.985073E-3	1.074791E-3
5/16/2014  15:30:01.065200	-7.539988E-5	-3.073573E-3	2.544403E-3	3.116071E-3	-4.351258E-3	7.060170E-4
5/16/2014  15:30:01.065300	-7.265806E-5	-2.009749E-3	2.647221E-3	3.061235E-3	-6.079972E-3	3.701448E-4
5/16/2014  15:30:01.065400	-7.677078E-5	-8.060932E-4	2.412796E-3	2.766490E-3	-6.955981E-3	1.288652E-4
5/16/2014  15:30:01.065500	-8.088350E-5	3.783703E-4	1.784921E-3	2.364814E-3	-6.690025E-3	-6.031990E-5
5/16/2014  15:30:01.065600	-8.773804E-5	1.597106E-3	1.161158E-3	2.076924E-3	-5.095661E-3	-1.823306E-4
5/16/2014  15:30:01.065700	-8.088350E-5	2.739072E-3	7.649660E-4	1.826048E-3	-2.532065E-3	-2.591014E-4
5/16/2014  15:30:01.065800	-6.717443E-5	3.720641E-3	5.511045E-4	1.529932E-3	3.057122E-4	-3.468394E-4
5/16/2014  15:30:01.065900	-8.088350E-5	4.518509E-3	4.674792E-4	1.429856E-3	2.989948E-3	-4.263520E-4
5/16/2014  15:30:01.066000	-9.047985E-5	4.985988E-3	7.306933E-4	1.507998E-3	5.199850E-3	-5.456209E-4
5/16/2014  15:30:01.066100	-7.539988E-5	5.277991E-3	1.192689E-3	1.454532E-3	6.558418E-3	-6.018281E-4
5/16/2014  15:30:01.066200	-6.717443E-5	5.413711E-3	1.549125E-3	1.357198E-3	6.783247E-3	-6.594062E-4
5/16/2014  15:30:01.066300	-6.169081E-5	5.243719E-3	1.573801E-3	1.425743E-3	5.978525E-3	-6.155372E-4
5/16/2014  15:30:01.066400	-6.580353E-5	4.932523E-3	1.344860E-3	1.657426E-3	4.755676E-3	-5.182028E-4
5/16/2014  15:30:01.066500	-6.580353E-5	4.437625E-3	9.555221E-4	1.687586E-3	3.436863E-3	-4.222393E-4
5/16/2014  15:30:01.066600	-7.402897E-5	3.831685E-3	4.057884E-4	1.640975E-3	2.146840E-3	-3.180504E-4
5/16/2014  15:30:01.066700	-6.306171E-5	3.114700E-3	-9.459257E-5	1.821935E-3	1.154304E-3	-2.714396E-4
5/16/2014  15:30:01.066800	-6.854534E-5	2.233207E-3	-3.002286E-4	2.129018E-3	7.279515E-4	-2.837777E-4
5/16/2014  15:30:01.066900	-6.169081E-5	1.354456E-3	-9.596348E-5	2.492309E-3	8.691549E-4	-3.989339E-4
5/16/2014  15:30:01.067000	-7.128716E-5	2.892613E-4	4.935265E-4	3.131151E-3	1.141965E-3	-5.620718E-4
5/16/2014  15:30:01.067100	-4.798174E-5	-7.128716E-4	1.207769E-3	3.944099E-3	1.262605E-3	-7.444024E-4
5/16/2014  15:30:01.067200	-6.580353E-5	-1.708150E-3	1.945317E-3	4.661083E-3	1.248896E-3	-9.335876E-4
5/16/2014  15:30:01.067300	-7.539988E-5	-2.525210E-3	2.581418E-3	5.182028E-3	1.035035E-3	-1.050115E-3
5/16/2014  15:30:01.067400	-7.128716E-5	-3.286064E-3	2.968013E-3	5.417824E-3	5.442500E-4	-1.129627E-3
5/16/2014  15:30:01.067500	-6.443262E-5	-3.720641E-3	2.922773E-3	5.031228E-3	-1.713634E-4	-1.121402E-3
5/16/2014  15:30:01.067600	-5.757809E-5	-3.879666E-3	2.458036E-3	4.008532E-3	-7.731915E-4	-1.008987E-3
5/16/2014  15:30:01.067700	-6.031990E-5	-3.787816E-3	1.653314E-3	2.680123E-3	-1.046002E-3	-7.869005E-4
5/16/2014  15:30:01.067800	-7.128716E-5	-3.631532E-3	8.472204E-4	1.380503E-3	-9.034276E-4	-5.195737E-4
5/16/2014  15:30:01.067900	-7.265806E-5	-3.279209E-3	1.439452E-4	3.029704E-4	-4.907846E-4	-1.658797E-4
5/16/2014  15:30:01.068000	-6.031990E-5	-2.847373E-3	-3.852248E-4	-1.480579E-4	3.674030E-4	2.015233E-4
5/16/2014  15:30:01.068100	-6.443262E-5	-2.314091E-3	-4.606247E-4	2.508759E-4	1.654685E-3	5.277991E-4
5/16/2014  15:30:01.068200	-6.306171E-5	-1.591623E-3	-4.935265E-5	1.317441E-3	3.066719E-3	8.348823E-4
5/16/2014  15:30:01.068300	-7.677078E-5	-1.022696E-3	6.840825E-4	2.726734E-3	4.192233E-3	1.066566E-3
5/16/2014  15:30:01.068400	-7.128716E-5	-4.441738E-4	1.468241E-3	4.119575E-3	4.906476E-3	1.277685E-3
5/16/2014  15:30:01.068500	-9.047985E-5	1.220107E-4	2.109826E-3	4.976392E-3	5.317748E-3	1.438081E-3
