Timestamp,Milliseconds,X,Y,Z
2019-06-25 11:39:41,2932,-3.1345978,-9.303299,0.5647125
2019-06-25 11:39:41,2942,-3.1322021,-9.317657,0.5383911
2019-06-25 11:39:41,2952,-3.115448,-9.281754,0.5694885
2019-06-25 11:39:41,2963,-3.0915222,-9.253052,0.5359955
2019-06-25 11:39:41,2972,-3.103485,-9.269791,0.53359985
2019-06-25 11:39:41,2982,-3.1274261,-9.346359,0.5623169
2019-06-25 11:39:42,2992,-3.1274261,-9.320038,0.5479584
2019-06-25 11:39:42,3002,-3.1058807,-9.243469,0.58384705
2019-06-25 11:39:42,3012,-3.0795593,-9.276978,0.55992126
2019-06-25 11:39:42,3023,-3.1322021,-9.308075,0.57188416
2019-06-25 11:39:42,3032,-3.1202393,-9.336792,0.59580994
2019-06-25 11:39:42,3042,-3.115448,-9.267395,0.5623169
2019-06-25 11:39:42,3052,-3.1011047,-9.243469,0.5694885
2019-06-25 11:39:42,3063,-3.1322021,-9.298508,0.57188416
2019-06-25 11:39:42,3072,-3.1537476,-9.339188,0.55752563
2019-06-25 11:39:42,3082,-3.1489563,-9.300903,0.55992126
2019-06-25 11:39:42,3092,-3.1202393,-9.219543,0.550354
2019-06-25 11:39:42,3102,-3.1417694,-9.262619,0.55752563
2019-06-25 11:39:42,3112,-3.1585236,-9.317657,0.550354
2019-06-25 11:39:42,3123,-3.156128,-9.32962,0.5647125
2019-06-25 11:39:42,3132,-3.1537476,-9.272186,0.5479584
2019-06-25 11:39:42,3142,-3.1274261,-9.238693,0.52163696
2019-06-25 11:39:42,3152,-3.1585236,-9.260223,0.5359955
2019-06-25 11:39:42,3162,-3.1585236,-9.305695,0.5623169
2019-06-25 11:39:42,3173,-3.144165,-9.293716,0.5383911
2019-06-25 11:39:42,3182,-3.1274261,-9.28894,0.5742798
2019-06-25 11:39:42,3192,-3.115448,-9.260223,0.5623169
2019-06-25 11:39:42,3202,-3.1322021,-9.298508,0.55274963
2019-06-25 11:39:42,3212,-3.1178436,-9.291336,0.55992126
