Timestamp,Milliseconds,X,Y,Z
2019-06-25 11:40:11,3490,-3.2207336,-9.339188,1.3734741
2019-06-25 11:40:11,3500,-3.2303162,-9.32962,2.0147552
2019-06-25 11:40:11,3510,-3.1920319,-9.188446,-1.4739838
2019-06-25 11:40:11,3520,-3.2063751,-9.28894,1.4237366
2019-06-25 11:40:11,3531,-3.2159576,-9.2482605,-0.78723145
2019-06-25 11:40:11,3540,-3.1992035,-9.296112,0.5766754
2019-06-25 11:40:11,3550,-3.2015991,-9.241089,0.102890015
2019-06-25 11:40:11,3560,-3.1752777,-9.221939,-0.28953552
2019-06-25 11:40:11,3571,-3.225525,-9.312866,1.0289154
2019-06-25 11:40:11,3580,-3.1824493,-9.238693,-1.031311
2019-06-25 11:40:11,3590,-3.225525,-9.308075,1.7443695
2019-06-25 11:40:11,3600,-3.2207336,-9.253052,0.9260254
2019-06-25 11:40:11,3611,-3.2063751,-9.231506,-0.9451599
2019-06-25 11:40:11,3620,-3.247055,-9.346359,1.6749725
2019-06-25 11:40:11,3630,-3.1992035,-9.190826,-1.4787598
2019-06-25 11:40:11,3640,-3.2279205,-9.284149,2.1296082
2019-06-25 11:40:11,3650,-3.2015991,-9.178864,-1.7324066
2019-06-25 11:40:11,3661,-3.2494507,-9.360718,2.1918182
2019-06-25 11:40:11,3670,-3.2279205,-9.214767,-1.6630096
2019-06-25 11:40:11,3680,-3.2111664,-9.171692,-1.7108612
2019-06-25 11:40:11,3691,-3.2374878,-9.308075,2.2181396
2019-06-25 11:40:11,3700,-3.2087708,-9.207581,-1.7108612
2019-06-25 11:40:11,3710,-3.2374878,-9.360718,1.907074
2019-06-25 11:40:11,3720,-3.213562,-9.198013,-1.2753754
2019-06-25 11:40:11,3731,-3.1992035,-9.267395,1.2131653
2019-06-25 11:40:11,3740,-3.2279205,-9.219543,-0.5144501
2019-06-25 11:40:11,3750,-3.2183533,-9.293716,0.34934998
2019-06-25 11:40:11,3760,-3.242279,-9.298508,0.4019928
2019-06-25 11:40:11,3771,-3.1752777,-9.212372,-0.5120697
2019-06-25 11:40:11,3780,-3.2159576,-9.255432,1.2514496
2019-06-25 11:40:11,3790,-3.2183533,-9.269791,0.25842285
2019-06-25 11:40:11,3800,-3.1944122,-9.291336,-0.4355011
2019-06-25 11:40:11,3811,-3.2231293,-9.320038,1.1557312
2019-06-25 11:40:11,3820,-3.1657104,-9.181259,-1.1198425
2019-06-25 11:40:11,3830,-3.213562,-9.291336,1.8257294
2019-06-25 11:40:11,3840,-3.2039948,-9.231506,-1.5984039
2019-06-25 11:40:11,3850,-3.2350922,-9.353546,2.170288
2019-06-25 11:40:11,3861,-3.1992035,-9.183655,-1.7850494
2019-06-25 11:40:11,3870,-3.2207336,-9.315262,2.1056824
2019-06-25 11:40:11,3880,-3.2566376,-9.346359,2.182251
2019-06-25 11:40:11,3891,-3.2303162,-9.221939,-1.7371826
2019-06-25 11:40:11,3900,-3.242279,-9.233902,-0.9906311
2019-06-25 11:40:11,3910,-3.213562,-9.257828,0.91166687
2019-06-25 11:40:11,3920,-3.2279205,-9.310471,1.7563324
2019-06-25 11:40:11,3931,-3.2374878,-9.241089,-1.0815582
2019-06-25 11:40:11,3940,-3.2614136,-9.296112,0.830307
2019-06-25 11:40:11,3950,-3.2350922,-9.243469,-0.24406433
2019-06-25 11:40:11,3960,-3.213562,-9.245865,0.122039795
2019-06-25 11:40:11,3971,-3.2231293,-9.303299,1.076767
